0,-9384,76
1,-13376,54
2,-14680,-30
3,-16024,16
4,-16624,-78
5,-17120,-156
6,-17904,-102
7,-18192,-206
8,-17976,-140
9,-18120,-134
10,-18440,-112
11,-18560,-106
12,-18720,-62
13,-18696,-112
14,-18360,-82
15,-18944,14
16,-18680,102
17,-18864,72
18,-19048,56
19,-19000,152
20,-19168,-22
21,-19200,-62
22,-19160,-72
23,-19080,-136
24,-19368,-166
25,-19544,-122
26,-20008,-158
27,-20216,-208
28,-19264,-204
29,-19680,-222
30,-19728,-312
31,-19664,-266
32,-19952,-344
33,-19624,-402
34,-19952,-468
35,-19688,-476
36,-19536,-590
37,-19256,-580
38,-19576,-506
39,-19736,-646
40,-20272,-550
41,-19856,-546
42,-20264,-600
43,-20632,-538
44,-20272,-534
45,-20584,-490
46,-20608,-486
47,-20376,-590
48,-20360,-546
49,-20104,-512
50,-20504,-424
51,-20352,-434
52,-20744,-470
53,-20472,-400
54,-20584,-430
55,-20376,-414
56,-20384,-360
57,-20680,-426
58,-20424,-378
59,-20392,-462
60,-20392,-406
61,-20480,-396
62,-20616,-376
63,-20568,-418
64,-19776,-372
65,-20384,-430
66,-20512,-324
67,-20440,-452
68,-20240,-506
69,-20496,-458
70,-20512,-448
71,-20912,-500
72,-20840,-622
73,-20784,-602
74,-20576,-634
75,-20448,-576
76,-20336,-638
77,-20784,-604
78,-20760,-652
79,-20312,-618
80,-20368,-602
81,-20360,-656
82,-20040,-710
83,-20280,-782
84,-20696,-822
85,-20360,-802
86,-20576,-808
87,-20752,-848
88,-20520,-848
89,-20688,-886
90,-20176,-858
91,-20224,-964
92,-20648,-1026
93,-20552,-1002
94,-20280,-1028
95,-20176,-1048
96,-20048,-1052
97,-20024,-1148
98,-20712,-1148
99,-20704,-1062
100,-20664,-1108
101,-20672,-1116
102,-20648,-1090
103,-20480,-1060
104,-20440,-1122
105,-20952,-1096
106,-21000,-1124
107,-20984,-1082
108,-21080,-1136
109,-20960,-1298
110,-20960,-1334
111,-20680,-1336
112,-21176,-1426
113,-21040,-1432
114,-21088,-1474
115,-21152,-1456
116,-20928,-1436
117,-20800,-1440
118,-20408,-1328
119,-20784,-1322
120,-20432,-1294
121,-20384,-1304
122,-20568,-1348
123,-20696,-1326
124,-20784,-1282
125,-20296,-1328
126,-20968,-1328
127,-21064,-1386
128,-20760,-1350
129,-20672,-1388
130,-21184,-1468
131,-20936,-1410
132,-20888,-1376
133,-21256,-1416
134,-20880,-1420
135,-20600,-1442
136,-21176,-1394
137,-20760,-1396
138,-20920,-1402
139,-20648,-1346
140,-20696,-1446
141,-20544,-1480
142,-20936,-1512
143,-20816,-1582
144,-21104,-1684
145,-21216,-1668
146,-20944,-1700
147,-21040,-1620
148,-21080,-1680
149,-20864,-1718
150,-20968,-1756
151,-20864,-1774
152,-20896,-1744
153,-20976,-1810
154,-20840,-1742
155,-21128,-1762
156,-21240,-1748
157,-21016,-1798
158,-21488,-1858
159,-21152,-1814
160,-21064,-1798
161,-21160,-1790
162,-21312,-1854
163,-20648,-1752
164,-21048,-1830
165,-20848,-1840
166,-20816,-1844
167,-20824,-1896
168,-20784,-1976
169,-20952,-1962
170,-21344,-1966
171,-21704,-2074
172,-21480,-2088
173,-21288,-2128
174,-21112,-2128
175,-20824,-2098
176,-21192,-2070
177,-20880,-2100
178,-21472,-2108
179,-21136,-2104
180,-21304,-2194
181,-21064,-2276
182,-21112,-2224
183,-21184,-2254
184,-20888,-2202
185,-20704,-2226
186,-20272,-2276
187,-20920,-2332
188,-21184,-2386
189,-21096,-2246
190,-21216,-2332
191,-21192,-2316
192,-21216,-2324
193,-21264,-2302
194,-21296,-2216
195,-21104,-2252
196,-21480,-2232
197,-21176,-2174
198,-21216,-2210
199,-21144,-2186
200,-21160,-2144
201,-20928,-2152
202,-21080,-2152
203,-21488,-2206
204,-21512,-2206
205,-21296,-2212
206,-21432,-2128
207,-21376,-2070
208,-21032,-2058
209,-21600,-2076
210,-20904,-2032
211,-21312,-2064
212,-21128,-2046
213,-21248,-2086
214,-21216,-2070
215,-21352,-2072
216,-21056,-2062
217,-21112,-2098
218,-21248,-2124
219,-20976,-2102
220,-21184,-2208
221,-21000,-2138
222,-21336,-2144
223,-21128,-2204
224,-20880,-2154
225,-21304,-2238
226,-21472,-2244
227,-21528,-2272
228,-21104,-2302
229,-21168,-2298
230,-21488,-2438
231,-21824,-2470
232,-21472,-2444
233,-21704,-2560
234,-21184,-2566
235,-20968,-2550
236,-21344,-2546
237,-21584,-2544
238,-20648,-2486
239,-20896,-2484
240,-21096,-2504
241,-20976,-2454
242,-21280,-2474
243,-21488,-2494
244,-21400,-2608
245,-20848,-2576
246,-21480,-2584
247,-21544,-2586
248,-21496,-2652
249,-21344,-2702
250,-20352,-2606
251,-20992,-2666
252,-21248,-2686
253,-21608,-2724
254,-21224,-2666
255,-21248,-2720
256,-21656,-2716
257,-21248,-2698
258,-21424,-2666
259,-21392,-2706
260,-21264,-2656
261,-21536,-2690
262,-21480,-2622
263,-21624,-2722
264,-21400,-2710
265,-21552,-2770
266,-21320,-2792
267,-21768,-2844
268,-22136,-2848
269,-21648,-2800
270,-21688,-2762
271,-21832,-2794
272,-21640,-2734
273,-21536,-2792
274,-21880,-2804
275,-21912,-2846
276,-21616,-2814
277,-21616,-2796
278,-21376,-2790
279,-21672,-2808
280,-21584,-2858
281,-21552,-2870
282,-21568,-2892
283,-21592,-2920
284,-21848,-2916
285,-21744,-2850
286,-21536,-2880
287,-21152,-2862
288,-21072,-2902
289,-21528,-2898
290,-21264,-2826
291,-20968,-2838
292,-21464,-2912
293,-21248,-2846
294,-21232,-2878
295,-21440,-2866
296,-21504,-2878
297,-21328,-2858
298,-21264,-2864
299,-21272,-2954
300,-21488,-2972
301,-21576,-2938
302,-21592,-2940
303,-21936,-3010
304,-21848,-2980
305,-21992,-2952
306,-21848,-2982
307,-21792,-3026
308,-21128,-3014
309,-21416,-3032
310,-21768,-3078
311,-21536,-3082
312,-21872,-3092
313,-22008,-3108
314,-22040,-3168
315,-22016,-3174
316,-21424,-3098
317,-21744,-3088
318,-21680,-3136
319,-21680,-3144
320,-21488,-3102
321,-21280,-3106
322,-21304,-3114
323,-21720,-3176
324,-21808,-3204
325,-21552,-3288
326,-21704,-3272
327,-21712,-3324
328,-21808,-3348
329,-22208,-3380
330,-21720,-3348
331,-21904,-3370
332,-21984,-3392
333,-21608,-3360
334,-21616,-3390
335,-21520,-3396
336,-22248,-3450
337,-22080,-3470
338,-21920,-3470
339,-21888,-3426
340,-21768,-3444
341,-22000,-3458
342,-21712,-3416
343,-21680,-3424
344,-21824,-3438
345,-21688,-3422
346,-21600,-3398
347,-21872,-3430
348,-21776,-3476
349,-21736,-3454
350,-21808,-3440
351,-22088,-3426
352,-22184,-3494
353,-21960,-3484
354,-22216,-3516
355,-22528,-3598
356,-21984,-3564
357,-22392,-3610
358,-22160,-3592
359,-21896,-3570
