0,-1944,-32
1,-2456,166
2,-2848,28
3,-3472,98
4,-3008,-94
5,-3712,68
6,-3208,-84
7,-3048,212
8,-3112,-118
9,-3312,108
10,-2552,90
11,-2952,-64
12,-3152,-72
13,-2880,-12
14,-3304,-4
15,-3360,22
16,-2848,56
17,-3296,74
18,-2904,-124
19,-3152,-26
20,-2784,-142
21,-2976,-44
22,-2840,8
23,-2336,44
24,-2904,38
25,-3136,100
26,-2760,-100
27,-2864,20
28,-2984,94
29,-2704,-42
30,-2640,56
31,-3240,116
32,-3136,-202
33,-3024,-86
34,-3128,68
35,-2800,-58
36,-2800,80
37,-3176,48
38,-2920,118
39,-2664,-96
40,-2360,118
41,-3048,-166
42,-2904,-116
43,-3264,158
44,-2696,-78
45,-2720,36
46,-3240,-190
47,-3520,192
48,-3184,68
49,-3032,152
50,-3168,126
51,-3328,56
52,-2912,8
53,-2936,-214
54,-3240,-52
55,-3440,112
56,-3192,-22
57,-3400,88
58,-3240,-206
59,-3160,-74
60,-3320,-116
61,-3096,-24
62,-3424,-142
63,-3400,-162
64,-3424,194
65,-2928,2
66,-3208,50
67,-2992,-44
68,-3136,156
69,-3328,20
70,-3144,-28
71,-3248,86
72,-3144,46
73,-3040,20
74,-3216,-78
75,-3384,94
76,-3424,86
77,-3136,60
78,-2832,130
79,-2872,-130
80,-3304,26
81,-2992,-20
82,-3480,134
83,-3432,-22
84,-3120,-198
85,-3264,112
86,-3288,88
87,-3064,-76
88,-2936,48
89,-2760,-22
90,-3056,-86
91,-2688,50
92,-3328,-102
93,-2680,-80
94,-3208,260
95,-3000,-80
96,-2792,70
97,-2728,-100
98,-3176,-150
99,-3440,-138
100,-2776,-80
101,-2912,8
102,-2840,66
103,-2656,54
104,-3288,-168
105,-3528,146
106,-3096,56
107,-3480,-4
108,-3248,120
109,-3624,34
110,-3304,-162
111,-3264,100
112,-3424,-32
113,-3328,34
114,-3168,86
115,-3080,106
116,-3408,22
117,-3024,-42
118,-3168,180
119,-3304,-28
120,-3472,22
121,-3096,52
122,-3224,-4
123,-3000,-16
124,-2928,-88
125,-2848,88
126,-2840,32
127,-3056,-22
128,-2912,-110
129,-2704,-56
130,-2872,102
131,-3032,28
132,-3024,62
133,-3496,-76
134,-3760,-2
135,-3040,122
136,-3136,178
137,-3464,-18
138,-3200,40
139,-2952,-142
140,-2528,56
141,-2880,172
142,-2640,-68
143,-2768,82
144,-2488,118
145,-3048,-120
146,-3304,-138
147,-3216,98
148,-3496,26
149,-3360,4
150,-2992,82
151,-3144,14
152,-2824,-50
153,-2976,26
154,-3064,124
155,-2600,-76
156,-3008,-108
157,-2984,80
158,-2736,-2
159,-3096,-158
160,-2984,-18
161,-3096,-38
162,-2960,-14
163,-2856,38
164,-2824,124
165,-2752,-46
166,-3056,88
167,-3072,-90
168,-3200,-10
169,-3136,-36
170,-3440,-106
171,-3472,34
172,-3280,72
173,-3024,-168
174,-3032,36
175,-3040,-48
176,-3160,196
177,-3088,12
178,-3200,78
179,-3040,196
180,-3288,-120
181,-3144,-18
182,-2720,-26
183,-2576,-136
184,-3200,48
185,-3240,-68
186,-2960,-100
187,-3088,-16
188,-2664,88
189,-3080,-34
190,-3256,42
191,-3432,-26
192,-3648,142
193,-3152,70
194,-3376,130
195,-3272,-94
196,-3416,-24
197,-3032,18
198,-2872,-6
199,-3480,-34
200,-4104,70
201,-3304,6
202,-3104,18
203,-3312,94
204,-3024,-20
205,-2776,150
206,-3088,8
207,-2728,-16
208,-3160,44
209,-3104,-4
210,-3464,68
211,-3352,92
212,-2864,-50
213,-3160,110
214,-2992,-48
215,-2712,66
216,-3504,14
217,-3336,160
218,-3408,10
219,-3312,-146
220,-3096,76
221,-3440,-14
222,-2992,20
223,-2992,108
224,-3824,158
225,-2976,48
226,-2728,82
227,-3288,-60
228,-3136,76
229,-2856,-142
230,-2584,54
231,-2944,-104
232,-3416,38
233,-3016,46
234,-3024,58
235,-3016,-16
236,-3200,22
237,-3168,0
238,-2920,-4
239,-3416,2
240,-3112,10
241,-3064,68
242,-2648,-26
243,-3176,88
244,-3184,40
245,-2704,186
246,-3336,-80
247,-3456,-24
248,-3280,-106
249,-3432,112
250,-3352,10
251,-3424,188
252,-3048,-28
253,-3192,10
254,-3200,-4
255,-3224,-90
256,-3456,62
257,-3072,214
258,-3312,-56
259,-3112,164
260,-3384,-74
261,-3072,206
262,-2760,-90
263,-3064,20
264,-3472,-54
265,-2888,-62
266,-3432,44
267,-3480,106
268,-3208,50
269,-3120,250
270,-3808,-22
271,-2840,-92
272,-3112,36
273,-3544,-124
274,-2816,132
275,-2944,20
276,-3040,18
277,-3512,40
278,-3224,34
279,-2840,28
280,-2928,76
281,-3048,68
282,-3528,-72
283,-3152,-200
284,-3128,32
285,-2856,-60
286,-3096,-78
287,-2864,26
288,-2856,-14
289,-3512,-96
290,-2792,58
291,-3288,-70
292,-3496,144
293,-2832,-12
294,-2880,-26
295,-2904,56
296,-2976,-38
297,-2800,94
298,-2920,100
299,-3496,-22
300,-2856,-60
301,-3320,24
302,-2840,-26
303,-3280,-48
304,-3144,102
305,-3096,54
306,-3336,-34
307,-2608,-202
308,-3400,-78
309,-3544,18
310,-3392,8
311,-3200,78
312,-2616,76
313,-3288,-94
314,-3304,30
315,-3016,48
316,-3320,-50
317,-3072,-116
318,-3288,-74
319,-3008,148
320,-3200,-58
321,-3776,-44
322,-3424,-82
323,-2760,74
324,-2888,80
325,-3088,-30
326,-3176,44
327,-3040,40
328,-2864,-94
329,-2992,-108
330,-3080,88
331,-2960,-48
332,-3584,34
333,-3232,42
334,-3160,28
335,-3016,-26
336,-3104,32
337,-2736,94
338,-2976,-24
339,-3544,98
340,-3352,-174
341,-3224,88
342,-3000,48
343,-3024,6
344,-3040,-82
345,-3320,-8
346,-3048,32
347,-3072,44
348,-2696,26
349,-2872,-40
350,-3424,40
351,-2816,-82
352,-2680,-120
353,-2864,40
354,-2672,-24
355,-3056,48
356,-2784,32
357,-2928,94
358,-3144,0
359,-3288,74
