0,-320,6
1,-408,38
2,-512,22
3,-560,36
4,-592,32
5,-624,24
6,-792,62
7,-792,60
8,-1024,-32
9,-1352,-130
10,-1504,-92
11,-1560,-114
12,-1880,-42
13,-1912,-54
14,-1952,-70
15,-2128,-118
16,-2200,-94
17,-2264,-66
18,-2296,-78
19,-2648,100
20,-2656,98
21,-2720,112
22,-2856,164
23,-2872,162
24,-2904,168
25,-2992,154
26,-3032,172
27,-3064,176
28,-3448,328
29,-3704,412
30,-3928,278
31,-4176,480
32,-4440,386
33,-4464,372
34,-5088,654
35,-6528,-452
36,-6520,-450
37,-8232,1168
38,-8472,1232
39,-8576,1250
40,-8584,1248
41,-12056,-2028
42,-15344,2712
43,-18728,-3338
44,-21392,3744
45,-22368,-3894
46,-22872,3938
47,-22984,-3944
48,-22728,3928
49,-22880,-3920
50,-22440,3904
51,-22976,-3940
52,-23008,3952
53,-23168,-3962
54,-23264,3978
55,-23016,-3954
56,-23056,-3958
57,-23280,3972
58,-23256,3970
59,-23208,-3968
60,-23064,3958
61,-22912,-3946
62,-23272,3972
63,-22392,-3884
64,-23160,3964
65,-23368,-3990
66,-23048,3958
67,-23152,-3962
68,-23064,3960
69,-23120,-3964
70,-23096,3960
71,-22912,-3924
72,-22832,3924
73,-22992,-3948
74,-23336,3988
75,-22888,-3942
76,-23000,3952
77,-23200,-3970
78,-23280,3980
79,-23384,-3982
80,-22848,3904
81,-22920,-3948
82,-23312,3978
83,-22832,-3916
84,-23080,3952
85,-23072,-3952
86,-22920,3946
87,-23048,-3958
88,-23048,3948
89,-22752,-3922
90,-23072,3952
91,-23040,-3952
92,-23360,3984
93,-22768,-3934
94,-22872,3936
95,-23080,-3958
96,-22552,3916
97,-23000,-3954
98,-23184,3968
99,-23240,-3978
100,-23104,3960
101,-22632,-3898
102,-23104,3950
103,-22688,-3926
104,-22880,3940
105,-23152,-3964
106,-22968,3948
107,-22960,-3948
108,-23256,3972
109,-23568,-4012
110,-23056,3950
111,-22984,-3952
112,-22976,3932
113,-23000,-3942
