0,184,-116
1,144,-126
2,136,-124
3,-16,-164
4,-40,-148
5,-96,-134
6,-144,-148
7,-272,-180
8,-328,-164
9,-336,-162
10,-320,-168
11,-304,-170
12,-368,-184
13,-384,-182
14,-512,-208
15,-520,-210
16,-552,-226
17,-600,-212
18,-632,-206
19,-640,-208
20,-640,-210
21,-600,-192
22,-672,-174
23,-704,-180
24,-736,-166
25,-744,-168
26,-744,-166
27,-752,-168
28,-744,-166
29,-784,-208
30,-792,-206
31,-864,-190
32,-864,-192
33,-872,-196
34,-872,-198
35,-904,-190
36,-896,-188
37,-888,-174
38,-888,-192
39,-872,-190
40,-872,-188
41,-904,-180
42,-1096,-130
43,-1128,-136
44,-1224,-164
45,-1336,-202
46,-1336,-198
47,-1360,-212
48,-1424,-196
49,-1448,-192
50,-1440,-190
51,-1480,-198
52,-1488,-200
53,-1472,-204
54,-1496,-200
55,-1496,-192
56,-1512,-194
57,-1592,-220
58,-1744,-176
59,-1760,-170
60,-1808,-156
61,-1848,-148
62,-1848,-150
63,-1832,-152
64,-1952,-188
65,-1952,-194
66,-2088,-134
67,-2104,-120
68,-2160,-102
69,-2168,-98
70,-2176,-94
71,-2168,-90
72,-2176,-80
73,-2208,-84
74,-2208,-86
75,-2256,-76
76,-2488,-226
77,-2600,-208
78,-2592,-206
79,-2576,-222
80,-2600,-232
81,-2640,-220
82,-2648,-218
83,-2648,-220
84,-2648,-216
85,-2656,-214
86,-2624,-190
87,-2680,-208
88,-2736,-234
89,-2760,-230
90,-2776,-236
91,-2760,-234
92,-2752,-240
93,-2768,-242
94,-2752,-240
95,-2784,-248
96,-2792,-246
97,-2824,-234
98,-2832,-232
99,-2864,-282
100,-2864,-280
101,-2960,-352
102,-2952,-350
103,-2936,-352
104,-2944,-354
105,-2984,-382
106,-3136,-418
107,-3352,-464
108,-3456,-536
109,-3464,-538
110,-3464,-544
111,-3504,-524
112,-3608,-502
113,-3632,-506
114,-3616,-514
115,-3648,-506
116,-3664,-504
117,-3680,-510
118,-3816,-588
119,-3872,-598
120,-3880,-604
121,-3920,-614
122,-3912,-398
123,-3928,-400
124,-3888,-420
125,-4144,-690
126,-4136,-474
127,-4088,-376
128,-4168,-392
129,-4168,-404
130,-4168,-408
131,-4208,-422
132,-4216,-420
133,-4224,-426
134,-4232,-422
135,-4424,-356
136,-4456,-352
137,-4520,-364
138,-4608,-428
139,-4712,-374
140,-4832,-248
141,-4832,-252
142,-4944,-372
143,-4976,-366
144,-5200,-480
145,-5208,-482
146,-5216,-490
147,-5256,-500
148,-5256,-502
149,-5248,-486
150,-5256,-500
151,-5240,-498
152,-5264,-486
153,-5480,-128
154,-5496,-124
155,-5512,-126
156,-5528,-124
157,-5600,-142
158,-5616,-114
159,-5616,-100
160,-5616,-76
161,-5696,-122
162,-5752,-134
163,-5872,-26
164,-5872,-24
165,-5888,-18
166,-5848,-256
167,-5848,-258
168,-5792,-380
169,-5800,-378
170,-5752,-290
171,-5800,-282
172,-5848,-266
173,-5888,-234
174,-5936,-260
175,-5968,-254
176,-6008,-264
177,-5936,-324
178,-6280,22
179,-6032,-434
180,-6032,-396
181,-6040,-398
182,-6072,-406
183,-6256,-340
184,-6256,-350
185,-6256,-354
186,-6440,-250
187,-6624,-450
188,-6624,-442
189,-6640,-364
190,-6680,-340
191,-6760,-354
192,-6992,-122
193,-7080,-50
194,-7120,-58
195,-7136,-76
196,-7128,-78
197,-7184,-96
198,-7208,-98
199,-7232,-92
200,-7264,-96
201,-7264,-118
202,-7536,10
203,-7544,16
204,-7560,50
205,-7544,12
206,-7584,8
207,-7888,258
208,-7832,266
209,-7808,290
210,-7824,288
211,-8128,600
212,-8128,636
213,-8136,642
214,-8352,728
215,-8480,774
216,-8672,852
217,-8632,832
218,-8616,846
219,-8712,964
220,-8792,986
221,-8816,984
222,-8808,982
223,-8808,992
224,-8856,60
225,-8840,62
226,-8832,64
227,-8864,68
228,-8872,72
229,-8912,26
230,-9000,8
231,-9016,10
232,-9064,24
233,-9088,20
234,-9160,212
235,-9184,230
236,-9216,242
237,-9200,238
238,-9288,254
239,-9320,668
240,-9376,678
241,-9392,662
242,-9424,614
243,-9456,600
244,-9464,594
245,-9504,606
246,-9480,604
247,-9504,606
248,-9616,484
249,-9824,728
250,-9784,682
251,-9784,680
252,-9888,762
253,-9984,582
254,-10368,800
255,-10368,798
256,-10360,792
257,-10632,220
258,-10672,234
259,-10752,124
260,-10744,122
261,-10768,126
262,-10816,100
263,-10832,88
264,-10832,78
265,-10880,68
266,-10848,74
267,-10864,78
268,-11056,232
269,-11080,234
270,-11096,288
271,-11080,286
272,-11112,242
273,-11096,244
274,-11112,240
275,-11152,228
276,-11112,62
277,-11136,64
278,-11128,62
279,-11144,60
280,-11216,42
281,-11232,-26
282,-11224,536
283,-11232,462
284,-11504,1008
285,-11528,1066
286,-11656,1146
287,-11664,1142
288,-11632,1316
289,-11544,1302
290,-11864,406
291,-11896,272
292,-11912,268
293,-11976,290
294,-12000,246
295,-11920,100
296,-11936,92
297,-11944,88
298,-11920,84
299,-11992,112
300,-12048,124
301,-12040,118
302,-12280,482
303,-12752,-812
304,-12808,196
305,-12824,284
306,-12848,192
307,-13112,-952
308,-13192,-1052
309,-13184,-1056
310,-13224,-1092
311,-13336,-1016
312,-13200,-1110
313,-13160,-1264
314,-13256,-1346
315,-13200,-1702
316,-14016,314
317,-14096,-980
318,-14536,1952
319,-14640,1538
320,-14400,-1704
321,-14456,-1676
322,-14384,1488
323,-14416,1498
324,-14432,1494
325,-14880,-1768
326,-14896,-1760
327,-15064,942
328,-15112,870
329,-15048,906
330,-15072,784
331,-15088,786
332,-14920,-194
333,-14896,-192
334,-15032,-1210
335,-14928,60
336,-15224,1922
337,-15256,1928
338,-15408,2078
339,-15616,-2342
340,-15656,-2350
341,-15592,-1936
342,-15248,1382
343,-16152,-1882
344,-16152,-1888
345,-16112,-1874
346,-16144,1104
347,-16152,1106
348,-16064,-2544
349,-16080,-2546
350,-15912,-2452
351,-15488,1640
352,-16136,-2294
353,-16856,2784
354,-16904,2824
355,-16968,-2880
356,-16944,-2878
357,-15824,2126
358,-16240,-2476
359,-16264,-2478
360,-16152,2698
361,-15272,-958
362,-15544,1986
363,-15584,1850
364,-15992,-2318
365,-16008,-2620
366,-16312,2346
367,-16904,-2990
368,-16912,-3016
369,-16840,-2954
370,-16632,2650
371,-15984,-2274
372,-15936,-2576
373,-15208,1850
374,-15768,-2496
375,-15472,-2236
376,-15256,2170
377,-15312,2196
378,-15304,2194
379,-15712,-1546
380,-15680,-1694
381,-15656,-1704
382,-15696,-1982
383,-15648,-2150
384,-15592,2082
385,-15872,-2612
386,-15056,1558
387,-15208,638
388,-15272,706
389,-15712,-446
390,-15600,-374
391,-15544,-1892
392,-15640,-1916
393,-15616,-1304
394,-15624,2132
395,-15608,2130
396,-15632,-2378
397,-15656,-2382
398,-15656,-2384
399,-14320,1868
400,-14240,1820
401,-14504,186
402,-15120,2464
403,-15024,2332
404,-15216,-2384
405,-15184,-2374
406,-15160,-2182
407,-14976,-1480
408,-14944,-1490
409,-15384,-2144
410,-15368,-2140
411,-15376,1070
412,-15256,1138
413,-15344,850
414,-15856,-1296
415,-15880,-1302
416,-15896,-1352
417,-16632,2938
418,-16688,2944
419,-16320,-2026
420,-16344,-2028
421,-16072,2578
422,-16136,-1266
423,-15896,2336
424,-15960,-2176
425,-15984,-2544
426,-15840,2540
427,-16064,-2488
428,-16128,-2496
429,-16176,-2508
430,-16168,-2514
431,-16160,-2508
432,-16624,2710
433,-16344,624
434,-16368,628
435,-16200,-956
436,-16152,-882
437,-16160,1602
438,-15624,-2140
439,-15632,-2142
440,-15744,-1956
441,-15344,1674
442,-14768,-1604
443,-15600,2634
444,-15608,2636
445,-15616,2616
446,-15856,-2650
447,-14984,22
448,-15248,858
449,-15480,-156
450,-15480,-78
451,-15400,-476
452,-15368,-482
453,-15248,-948
454,-15232,-938
455,-15328,-988
456,-15512,2664
457,-15864,-1914
458,-15960,-2092
459,-15224,756
460,-15136,1656
461,-15776,-1996
462,-15624,2268
463,-15640,2272
464,-15632,-396
465,-15408,-1262
466,-15416,-1284
467,-15392,-1282
468,-15472,1084
469,-15296,-416
470,-15016,796
471,-15024,798
472,-15032,914
473,-15104,922
474,-15944,-2378
475,-15968,-2382
476,-16992,2998
477,-15936,-1778
478,-16104,2510
479,-16112,2512
480,-16120,2600
481,-15528,-1548
482,-15792,2108
483,-15784,2110
484,-15088,122
485,-14976,-114
486,-14976,-116
487,-15016,-112
488,-15208,236
489,-14912,1166
490,-14808,1238
491,-14952,1296
492,-15648,-1782
493,-15184,-580
494,-15296,-134
495,-15368,1530
496,-15416,-940
497,-15384,-922
498,-15432,-902
499,-15624,2300
500,-15304,-1778
501,-15136,1620
502,-15232,-1016
503,-15448,-244
504,-15072,1670
505,-15304,108
506,-14912,-2200
507,-14880,-2192
508,-14848,1524
509,-14704,-1874
510,-14752,-1696
511,-15376,-2596
512,-15144,1642
513,-15816,-2332
514,-14712,1218
515,-14704,-1752
516,-14656,-1106
517,-14680,-1102
518,-14712,-1108
519,-14592,-2086
520,-14600,-2080
521,-14600,-2078
522,-14776,-2340
523,-14656,302
524,-14648,256
525,-14632,252
526,-14624,168
527,-15280,-2088
528,-15296,-2086
529,-15360,1992
530,-15376,1994
531,-15376,1986
532,-15576,-1966
533,-14696,984
534,-14920,2120
535,-14992,2134
536,-14808,552
537,-15272,-766
538,-15192,-782
539,-16120,2628
540,-16128,-1784
541,-17024,2992
542,-16560,-2464
543,-15976,2074
544,-15944,2100
545,-15824,1982
546,-15808,1970
547,-15744,-2288
548,-16136,2354
549,-16104,2372
550,-16184,2388
551,-16184,-2194
552,-15648,2316
553,-16064,-2286
554,-16168,-2376
555,-16616,2312
556,-16176,-2722
557,-16216,-2742
558,-14736,620
559,-14720,634
560,-14864,-874
561,-14808,-1258
562,-14704,-1272
563,-14680,-392
564,-14568,-918
565,-14480,-902
566,-14456,-892
567,-13720,466
568,-13760,500
569,-13760,502
570,-13848,470
571,-13824,588
572,-13856,966
573,-13864,-552
574,-14360,-1330
575,-14408,-1374
576,-14408,-1376
577,-14544,-1498
578,-14552,-1500
579,-14528,-1768
580,-14832,842
581,-14808,840
582,-14928,378
583,-15304,1258
584,-15312,1260
585,-15408,-2106
586,-15408,1902
587,-15288,654
588,-15080,386
589,-14840,-674
590,-14840,-676
591,-15232,-208
592,-15224,-212
593,-15208,-144
594,-15216,-160
595,-15192,-158
596,-14864,380
597,-14984,970
598,-14960,974
599,-14992,2230
600,-15400,-1998
601,-15016,984
602,-15496,-1718
603,-15360,-1870
604,-15016,1066
605,-15184,1714
606,-15168,1780
607,-15152,1668
608,-15448,-1418
609,-15472,-1566
610,-15488,-1528
611,-15272,1794
612,-15144,1730
613,-15192,1746
614,-15728,-2748
615,-16024,2094
616,-16448,-2754
617,-16464,-2798
618,-16488,-2800
619,-16448,2598
620,-16224,-2648
621,-16256,-2644
622,-15808,2174
623,-15584,1980
624,-15536,1968
625,-15520,1732
626,-15696,1438
627,-15696,1434
628,-15904,1974
629,-15784,-2362
630,-15760,-2360
631,-15840,-2404
632,-15448,796
633,-15616,-2452
634,-15312,2218
635,-15600,-2380
636,-15616,-2382
637,-16432,2404
638,-15496,-2384
639,-15496,-2376
640,-15376,-2186
641,-15440,-2342
642,-15824,1666
643,-15864,1670
644,-16000,1754
